"Timestamp","Age","Country","self_employed","family_history","treatment","remote_work","tech_company","benefits","care_options","wellness_program","seek_help","anonymity","leave","mental_health_interview","GroupedGender"
2014-08-27 15:55:00,36,"United States","No","No","No","No","Yes","Not sure","No","No","Other","Yes","Somewhat easy","Maybe","Male"
2014-08-27 16:27:00,36,"United States","No","No","Yes","No","No","Yes","Not sure","No","Other","Not sure","Somewhat difficult","No","Male"
2014-08-27 17:22:00,36,"United States","Yes","Yes","Yes","Yes","Yes","Not sure","Yes","Don't know","Other","Yes","Somewhat difficult","No","Male"
2014-08-27 18:18:00,36,"United States","No","Yes","Yes","No","Yes","Yes","No","No","Yes","Not sure","Somewhat difficult","No","Male"
2014-08-27 19:28:00,36,"United States","No","No","Yes","No","Yes","Not sure","Not sure","No","Not sure","Not sure","Don't know","No","Male"
2014-08-28 03:05:00,36,"Poland","Yes","Yes","Yes","No","Yes","Other","No","No","Other","Not sure","Somewhat easy","Maybe","Male"
2014-08-28 03:15:00,36,"Germany","No","No","No","No","Yes","Yes","Yes","No","Other","Yes","Very easy","Maybe","Male"
2014-08-28 10:52:00,36,"United States","No","Yes","Yes","Yes","No","Not sure","No","Don't know","Not sure","Not sure","Don't know","No","Male"
2014-08-28 11:04:00,36,"United States","No","No","Yes","Yes","Yes","Yes","Yes","No","Other","Not sure","Very difficult","Maybe","Male"
2014-08-28 11:22:00,36,"United States","No","No","No","No","Yes","Yes","Yes","Yes","Yes","Yes","Very easy","No","Male"
2014-08-28 11:54:00,36,"United States","No","No","Yes","Yes","Yes","Yes","No","No","Other","Not sure","Don't know","No","Female"
2014-08-28 13:54:00,36,"United States","No","Yes","No","No","Yes","Not sure","No","No","Not sure","Not sure","Don't know","No","Female"
2014-08-28 14:15:00,36,"United Kingdom","Yes","No","No","Yes","Yes","Not sure","Not sure","Don't know","Not sure","Not sure","Don't know","No","Female"
2014-08-28 16:52:00,36,"United States","No","No","No","No","Yes","Yes","Yes","Yes","Yes","Yes","Somewhat difficult","No","Male"
2014-08-28 16:52:00,36,"United Kingdom","Yes","No","No","Yes","Yes","Other","No","No","Other","Not sure","Somewhat difficult","No","Male"
2014-08-28 16:56:00,36,"Netherlands","Yes","No","Yes","No","Yes","Other","No","No","Other","Not sure","Very easy","No","Male"
2014-08-28 17:23:00,36,"United States","Yes","No","No","No","Yes","Yes","No","No","Not sure","Not sure","Somewhat difficult","Yes","Male"
2014-08-28 18:07:00,36,"United States","No","No","Yes","Yes","Yes","Yes","Yes","Don't know","Not sure","Not sure","Don't know","No","Male"
2014-08-29 01:40:00,36,"United States","No","Yes","Yes","No","Yes","Not sure","No","No","Not sure","Not sure","Don't know","No","Other"
2014-08-29 11:01:00,36,"United States","No","No","No","No","No","Not sure","No","No","Not sure","Not sure","Don't know","No","Male"
2014-08-29 11:36:00,36,"United States","No","No","No","Yes","Yes","Not sure","Not sure","Don't know","Not sure","Not sure","Very easy","No","Male"
2014-08-29 18:39:00,36,"United States","Yes","No","Yes","No","No","Other","Yes","No","Other","Other","Very difficult","No","Male"
2014-08-31 16:48:00,36,"United States","No","Yes","Yes","Yes","Yes","Yes","Yes","No","Other","Yes","Somewhat easy","No","Female"
2005-07-06,37,"United States","No","No","No","Yes","Yes","Yes","No","No","Other","Not sure","Don't know","Maybe","Male"
2014-08-27 11:38:00,37,"United Kingdom","No","No","No","No","Yes","Other","No","No","Other","Not sure","Very difficult","No","Male"
2014-08-27 12:38:00,37,"United Kingdom","Yes","No","Yes","No","No","Other","Yes","Yes","Yes","Yes","Very difficult","No","Male"
2014-08-27 12:39:00,37,"United States","No","Yes","Yes","No","No","Yes","Yes","Yes","Yes","Not sure","Somewhat easy","Maybe","Male"
2014-08-27 12:41:00,37,"United Kingdom","No","Yes","Yes","No","No","Yes","Yes","Yes","Yes","Yes","Somewhat difficult","No","Male"
2014-08-27 12:58:00,37,"Ireland","No","No","No","No","Yes","Other","Yes","No","Other","Not sure","Very difficult","No","Male"
2014-08-27 13:06:00,37,"United Kingdom","No","Yes","No","No","No","Other","No","No","Other","Not sure","Don't know","No","Male"
2014-08-27 13:27:00,37,"Canada","No","Yes","Yes","No","Yes","Yes","Yes","No","Not sure","Not sure","Don't know","No","Male"
2014-08-27 13:29:00,37,"United States","No","Yes","Yes","No","No","Yes","Yes","Yes","Yes","Yes","Somewhat easy","No","Female"
2014-08-27 13:55:00,37,"United States","No","Yes","Yes","No","Yes","Yes","Yes","No","Other","Yes","Don't know","No","Female"
2014-08-27 14:19:00,37,"United States","No","No","No","No","Yes","Yes","Yes","Yes","Yes","Not sure","Don't know","Maybe","Male"
2014-08-27 14:21:00,37,"United States","No","No","Yes","No","Yes","Yes","Yes","Don't know","Yes","Not sure","Somewhat easy","No","Female"
2014-08-27 15:51:00,37,"Canada","No","Yes","Yes","No","No","Yes","Yes","Yes","Yes","Not sure","Don't know","No","Male"
2014-08-27 15:59:00,37,"United States","No","No","No","No","Yes","Yes","No","No","Other","Not sure","Don't know","No","Male"
2014-08-27 20:52:00,37,"United States","No","Yes","No","No","Yes","Not sure","No","No","Not sure","Not sure","Somewhat easy","No","Male"
2014-08-27 23:57:00,37,"United States","No","No","No","No","No","Not sure","No","No","Other","Not sure","Don't know","No","Male"
2014-08-28 02:15:00,37,"Canada","No","Yes","Yes","No","No","Yes","Yes","No","Other","Not sure","Somewhat difficult","No","Other"
2014-08-28 03:47:00,37,"Ireland","Yes","No","No","No","Yes","Other","No","No","Other","Not sure","Don't know","No","Male"
2014-08-28 09:56:00,37,"France","No","No","No","No","Yes","Other","No","No","Other","Not sure","Somewhat easy","No","Male"
2014-08-28 09:58:00,37,"United States","No","Yes","Yes","No","Yes","Yes","Yes","Don't know","Not sure","Yes","Don't know","No","Male"
2014-08-28 10:02:00,37,"United States","No","No","No","Yes","Yes","Not sure","Not sure","No","Not sure","Not sure","Don't know","No","Female"
2014-08-28 10:08:00,37,"United States","Yes","No","No","Yes","Yes","Yes","Yes","Yes","Other","Yes","Somewhat easy","Maybe","Male"
2014-08-28 10:29:00,37,"United Kingdom","No","No","Yes","No","Yes","Other","No","No","Other","Not sure","Don't know","Maybe","Male"
2014-08-28 10:54:00,37,"Australia","No","Yes","Yes","No","Yes","Other","Yes","No","Other","Yes","Very easy","No","Male"
2014-08-28 11:21:00,37,"United States","No","Yes","Yes","No","Yes","Not sure","Not sure","Don't know","Not sure","Not sure","Don't know","No","Male"
2014-08-28 11:38:00,37,"United States","No","Yes","Yes","No","No","Yes","Yes","Yes","Yes","Not sure","Don't know","No","Female"
2014-08-28 11:40:00,37,"Ireland","No","Yes","Yes","No","Yes","Other","No","No","Other","Not sure","Very easy","Maybe","Male"
2014-08-28 12:07:00,37,"United Kingdom","No","Yes","Yes","No","Yes","Other","No","No","Other","Yes","Somewhat easy","No","Male"
2014-08-28 12:42:00,37,"Netherlands","No","No","No","Yes","No","Not sure","No","Don't know","Not sure","Not sure","Somewhat easy","No","Male"
2014-08-28 13:04:00,37,"United States","No","No","Yes","Yes","Yes","Not sure","Not sure","No","Other","Yes","Somewhat difficult","No","Female"
2014-08-28 16:56:00,37,"Italy","No","No","No","No","Yes","Not sure","Not sure","Don't know","Not sure","Not sure","Don't know","No","Male"
2014-08-28 17:19:00,37,"United States","No","Yes","No","No","No","Yes","Yes","No","Other","Yes","Very easy","No","Male"
2014-08-28 17:22:00,37,"United States","No","No","No","Yes","Yes","Yes","No","Yes","Not sure","Not sure","Don't know","No","Male"
2014-08-29 08:59:00,37,"Canada","Yes","Yes","Yes","Yes","Yes","Other","Yes","No","Other","Yes","Somewhat easy","Maybe","Female"
2014-08-29 10:13:00,37,"United States","No","Yes","No","Yes","Yes","Not sure","No","No","Other","Not sure","Somewhat easy","No","Male"
2014-08-29 14:59:00,37,"United States","No","Yes","Yes","Yes","Yes","Yes","Yes","No","Not sure","Not sure","Don't know","No","Female"
2014-08-29 16:50:00,37,"Germany","No","No","No","No","Yes","Not sure","No","No","Other","Yes","Very easy","Maybe","Male"
2014-08-29 18:33:00,37,"United States","No","No","Yes","No","Yes","Yes","No","No","Yes","Yes","Very easy","No","Male"
2014-08-30 12:35:00,37,"Germany","No","No","No","Yes","Yes","Other","Not sure","No","Other","Not sure","Don't know","Maybe","Male"
2014-08-31 04:31:00,37,"Netherlands","No","Yes","No","No","Yes","Other","No","No","Other","Yes","Somewhat easy","No","Male"
2014-09-02 17:04:00,37,"Netherlands","Yes","No","No","Yes","Yes","Not sure","Not sure","Don't know","Not sure","Not sure","Very easy","No","Male"
2014-08-27 11:41:00,38,"Portugal","No","No","No","No","Yes","Other","Yes","No","Other","Not sure","Somewhat easy","No","Male"
2014-08-27 11:43:00,38,"United States","No","Yes","Yes","No","Yes","Yes","Yes","No","Yes","Yes","Somewhat easy","No","Female"
2014-08-27 12:01:00,38,"United States","No","Yes","No","Yes","Yes","Yes","Yes","No","Yes","Not sure","Don't know","Maybe","Male"
2014-08-27 12:36:00,38,"Costa Rica","No","No","No","Yes","Yes","Other","Yes","No","Other","Yes","Somewhat easy","Maybe","Male"
2014-08-27 12:38:00,38,"United States","No","Yes","Yes","No","Yes","Not sure","No","Don't know","Not sure","Not sure","Don't know","No","Male"
2014-08-27 12:53:00,38,"South Africa","Yes","Yes","Yes","Yes","Yes","Other","Yes","No","Other","Yes","Somewhat easy","No","Female"
2014-08-27 13:24:00,38,"United Kingdom","No","No","Yes","No","No","Not sure","Not sure","Don't know","Not sure","Not sure","Very difficult","No","Male"
2014-08-27 13:24:00,38,"United States","No","No","No","Yes","Yes","Not sure","Not sure","No","Not sure","Not sure","Don't know","No","Male"
2014-08-27 13:59:00,38,"United States","No","No","Yes","Yes","Yes","Yes","No","No","Other","Not sure","Don't know","No","Male"
2014-08-27 14:13:00,38,"United States","No","No","Yes","No","Yes","Other","Yes","No","Other","Not sure","Don't know","No","Female"
2014-08-27 16:04:00,38,"United Kingdom","Yes","No","Yes","Yes","Yes","Other","No","No","Other","Yes","Somewhat easy","No","Male"
2014-08-27 16:29:00,38,"United States","No","No","Yes","No","Yes","Yes","Yes","No","Other","Yes","Don't know","No","Female"
2014-08-27 17:00:00,38,"United States","No","Yes","Yes","No","Yes","Yes","Not sure","Yes","Yes","Yes","Don't know","No","Male"
2014-08-27 17:08:00,38,"United States","No","Yes","Yes","No","No","Yes","Yes","Yes","Yes","Yes","Very easy","No","Female"
2014-08-27 19:59:00,38,"United States","No","Yes","Yes","No","Yes","Not sure","No","No","Other","Not sure","Don't know","No","Male"
2014-08-28 00:47:00,38,"Netherlands","No","Yes","No","Yes","Yes","Other","Not sure","No","Not sure","Not sure","Don't know","Maybe","Male"
2014-08-28 08:43:00,38,"United States","No","No","Yes","No","No","Yes","Yes","Yes","Yes","Not sure","Don't know","No","Male"
2014-08-28 11:27:00,38,"United States","No","Yes","Yes","No","No","Yes","Not sure","No","Not sure","Not sure","Don't know","No","Female"
2014-08-28 11:44:00,38,"Ireland","No","Yes","Yes","No","Yes","Other","No","No","Other","Other","Very difficult","No","Male"
2014-08-28 13:17:00,38,"United States","No","No","No","No","Yes","Yes","Yes","No","Other","Not sure","Somewhat easy","No","Male"
2014-08-28 14:53:00,38,"United States","No","No","No","Yes","Yes","Other","Yes","No","Other","Other","Very difficult","No","Male"
2014-08-28 17:28:00,38,"United Kingdom","No","Yes","No","No","No","Yes","Yes","Yes","Yes","Not sure","Somewhat easy","No","Male"
2014-08-28 22:17:00,38,"United States","No","Yes","Yes","No","Yes","Other","Not sure","No","Other","Not sure","Very difficult","No","Male"
2014-08-28 22:20:00,38,"United Kingdom","Yes","Yes","Yes","Yes","No","Other","No","No","Other","Yes","Very difficult","No","Male"
2014-08-29 02:10:00,38,"United States","No","No","No","No","Yes","Other","No","No","Other","Yes","Don't know","Maybe","Male"
2014-08-29 08:46:00,38,"United States","No","No","No","No","Yes","Yes","Yes","Yes","Yes","Yes","Somewhat easy","No","Male"
2014-08-29 09:12:00,38,"United Kingdom","No","No","No","Yes","Yes","Other","No","No","Other","Yes","Somewhat easy","No","Male"
2014-08-29 09:36:00,38,"United States","No","Yes","Yes","Yes","No","Yes","Yes","No","Yes","Yes","Very easy","Yes","Male"
2014-08-29 09:53:00,38,"United States","No","Yes","No","Yes","Yes","Not sure","Not sure","Don't know","Not sure","Not sure","Don't know","No","Female"
2014-08-29 16:56:00,38,"United States","No","Yes","No","No","No","Yes","Not sure","Yes","Yes","Not sure","Don't know","No","Male"
2014-08-30 16:13:00,38,"United States","No","Yes","Yes","No","No","Yes","Yes","Yes","Yes","Yes","Somewhat easy","No","Male"
2014-09-01 17:59:00,38,"United Kingdom","No","Yes","Yes","No","Yes","Other","Not sure","Don't know","Not sure","Not sure","Very easy","Maybe","Male"
2014-09-02 08:00:00,38,"Canada","No","Yes","Yes","No","Yes","Not sure","Not sure","No","Not sure","Not sure","Don't know","No","Male"
2014-09-14 20:50:00,38,"United States","No","Yes","No","No","Yes","Not sure","No","No","Other","Not sure","Somewhat difficult","No","Male"
2014-09-30 09:19:00,38,"United States","No","Yes","Yes","No","No","Yes","Yes","Yes","Yes","Yes","Don't know","No","Male"
2014-11-16 08:42:00,38,"United States","No","Yes","Yes","Yes","Yes","Yes","No","No","Other","Not sure","Don't know","No","Male"
2014-08-27 12:07:00,39,"United Kingdom","Yes","No","Yes","No","Yes","Other","No","No","Other","Not sure","Very difficult","No","Male"
2014-08-27 12:37:00,39,"United Kingdom","No","No","No","No","No","Other","No","No","Other","Not sure","Don't know","No","Male"
2014-08-27 12:37:00,39,"United States","No","No","Yes","No","Yes","Yes","Not sure","No","Other","Not sure","Somewhat easy","No","Male"
2014-08-27 15:46:00,39,"United States","No","Yes","No","No","Yes","Yes","No","No","Not sure","Not sure","Don't know","No","Male"
2014-08-27 16:14:00,39,"United Kingdom","No","No","Yes","No","Yes","Yes","Yes","No","Yes","Not sure","Don't know","No","Female"
2014-08-27 16:55:00,39,"United States","No","No","No","No","Yes","Yes","Yes","Yes","Yes","Yes","Very easy","No","Male"
2014-08-27 17:49:00,39,"United States","No","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Not sure","Somewhat easy","No","Male"
2014-08-27 19:38:00,39,"United States","No","No","Yes","No","Yes","Yes","Not sure","Yes","Not sure","Yes","Don't know","No","Male"
2014-08-28 04:07:00,39,"United States","No","No","No","Yes","No","Not sure","No","Yes","Yes","Not sure","Don't know","No","Male"
2014-08-28 09:56:00,39,"United States","No","No","No","Yes","No","Other","Yes","No","Other","Not sure","Very difficult","No","Female"
2014-08-28 11:02:00,39,"United Kingdom","No","No","Yes","No","Yes","Other","No","No","Other","Not sure","Very easy","No","Male"
2014-08-28 11:48:00,39,"Netherlands","Yes","No","No","No","Yes","Other","No","Yes","Other","Yes","Somewhat easy","Maybe","Male"
2014-08-28 11:59:00,39,"United Kingdom","No","No","Yes","No","No","Not sure","No","No","Other","Not sure","Don't know","No","Male"
2014-08-28 12:08:00,39,"Canada","No","No","Yes","No","No","Yes","Yes","Yes","Yes","Yes","Very easy","No","Male"
2014-08-28 12:44:00,39,"Switzerland","No","No","Yes","No","Yes","Yes","Yes","Yes","Yes","Yes","Somewhat easy","No","Male"
2014-08-28 13:40:00,39,"United States","No","No","No","Yes","Yes","Yes","No","No","Other","Not sure","Don't know","No","Male"
2014-08-28 14:31:00,39,"United States","No","No","No","No","Yes","Not sure","Not sure","No","Not sure","Not sure","Don't know","No","Female"
2014-08-28 14:38:00,39,"United States","No","Yes","Yes","No","Yes","Yes","Yes","Yes","Yes","Yes","Very difficult","No","Male"
2014-08-28 17:10:00,39,"United States","No","No","No","Yes","Yes","Other","Yes","No","Other","Not sure","Very difficult","Maybe","Male"
2014-08-28 17:16:00,39,"United States","No","No","No","Yes","Yes","Not sure","Not sure","Don't know","Not sure","Not sure","Don't know","No","Male"
2014-08-28 17:33:00,39,"United States","No","Yes","No","No","Yes","Yes","No","Yes","Yes","Not sure","Don't know","Maybe","Male"
2014-08-29 00:05:00,39,"United States","No","Yes","Yes","No","Yes","Yes","Yes","No","Other","Yes","Don't know","No","Male"
2014-08-29 09:02:00,39,"United Kingdom","No","Yes","No","Yes","Yes","Not sure","Not sure","No","Other","Not sure","Somewhat difficult","No","Female"
2014-08-29 09:24:00,39,"United States","No","No","Yes","Yes","Yes","Yes","Yes","No","Other","Yes","Very easy","No","Male"
2014-08-29 09:42:00,39,"United States","No","Yes","Yes","Yes","Yes","Other","Yes","No","Other","Yes","Somewhat easy","Maybe","Male"
2014-08-29 11:32:00,39,"United Kingdom","Yes","Yes","Yes","Yes","Yes","Other","Yes","Yes","Yes","Yes","Somewhat difficult","No","Male"
2014-08-29 11:40:00,39,"United States","No","Yes","Yes","No","Yes","Yes","Yes","No","Not sure","Yes","Very easy","No","Male"
2014-08-29 12:54:00,39,"United States","No","No","Yes","Yes","Yes","Other","No","No","Other","Not sure","Don't know","No","Female"
2014-09-01 21:03:00,39,"United Kingdom","No","Yes","Yes","No","No","Other","No","No","Other","Yes","Very easy","Maybe","Male"
2014-09-02 09:57:00,39,"United States","No","Yes","Yes","No","No","Not sure","Not sure","No","Other","Not sure","Somewhat easy","No","Male"
2014-08-27 11:40:00,40,"United States","No","No","Yes","No","Yes","Yes","Yes","No","Other","Not sure","Don't know","No","Female"
2014-08-27 11:51:00,40,"United States","No","Yes","No","Yes","Yes","Yes","Yes","Yes","Yes","Not sure","Don't know","No","Male"
2014-08-27 12:13:00,40,"United States","No","No","Yes","No","Yes","Other","Yes","No","Other","Yes","Very difficult","Yes","Male"
2014-08-27 13:06:00,40,"United States","No","No","No","No","Yes","Yes","Yes","Yes","Yes","Yes","Somewhat easy","No","Female"
2014-08-27 13:35:00,40,"United States","No","No","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Don't know","No","Male"
2014-08-27 15:24:00,40,"United States","No","Yes","Yes","No","No","Yes","No","Don't know","Not sure","Not sure","Somewhat easy","No","Female"
2014-08-27 15:53:00,40,"United States","No","Yes","No","No","Yes","Yes","Yes","Yes","Not sure","Yes","Don't know","No","Other"
2014-08-27 16:31:00,40,"Ireland","Yes","Yes","No","No","Yes","Other","No","No","Other","Other","Don't know","No","Male"
2014-08-27 19:34:00,40,"Canada","No","No","No","No","Yes","Other","No","No","Other","Not sure","Somewhat difficult","No","Male"
2014-08-27 21:54:00,40,"United States","No","No","No","No","No","Not sure","Not sure","No","Other","Not sure","Somewhat easy","Maybe","Female"
2014-08-28 11:21:00,40,"Thailand","Yes","No","No","No","Yes","Other","No","No","Other","Yes","Very easy","Maybe","Male"
2014-08-28 13:48:00,40,"United States","No","Yes","Yes","No","No","Yes","Yes","Yes","Yes","Yes","Don't know","No","Female"
2014-08-28 14:52:00,40,"United States","No","Yes","Yes","No","No","Yes","Not sure","Yes","Not sure","Not sure","Don't know","No","Female"
2014-08-28 15:37:00,40,"United States","Yes","No","No","Yes","Yes","Not sure","Not sure","No","Other","Not sure","Somewhat easy","No","Male"
2014-08-28 15:50:00,40,"United States","No","No","No","No","Yes","Yes","Not sure","No","Not sure","Not sure","Don't know","No","Male"
2014-08-28 16:57:00,40,"United States","Yes","Yes","Yes","Yes","Yes","Other","Yes","No","Other","Yes","Very easy","No","Male"
2014-08-28 16:57:00,40,"United States","No","No","No","No","Yes","Yes","Yes","Yes","Yes","Yes","Don't know","No","Male"
2014-08-28 17:39:00,40,"United States","No","Yes","Yes","Yes","Yes","Not sure","Not sure","No","Not sure","Not sure","Don't know","No","Male"
2014-08-28 23:03:00,40,"United States","No","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Very difficult","No","Male"
2014-08-29 00:43:00,40,"United States","No","Yes","Yes","No","Yes","Yes","Yes","Don't know","Not sure","Yes","Very easy","No","Male"
2014-08-29 07:28:00,40,"United States","No","Yes","Yes","No","Yes","Not sure","Not sure","No","Not sure","Not sure","Don't know","No","Male"
2014-08-29 08:57:00,40,"United States","No","Yes","Yes","Yes","Yes","Other","No","No","Other","Not sure","Don't know","No","Male"
2014-08-29 09:47:00,40,"United States","No","No","No","No","No","Yes","Yes","Yes","Yes","Yes","Don't know","No","Male"
2014-08-29 10:32:00,40,"United States","No","Yes","No","Yes","Yes","Yes","Yes","Yes","Other","Not sure","Don't know","No","Female"
2014-08-29 10:55:00,40,"United States","No","Yes","No","Yes","No","Yes","Not sure","Yes","Not sure","Not sure","Don't know","No","Male"
2014-08-29 11:20:00,40,"United States","No","Yes","Yes","Yes","Yes","Yes","Yes","No","Yes","Not sure","Don't know","No","Male"
2014-08-29 14:09:00,40,"United States","No","Yes","Yes","No","Yes","Yes","Yes","Yes","Yes","Yes","Don't know","No","Male"
2014-08-29 19:34:00,40,"United States","No","Yes","Yes","No","Yes","Yes","Not sure","Yes","Not sure","Not sure","Somewhat difficult","No","Male"
2014-08-30 13:48:00,40,"United States","No","No","No","No","No","Yes","Not sure","Don't know","Not sure","Not sure","Somewhat easy","No","Male"
2014-08-30 14:00:00,40,"United Kingdom","No","No","Yes","No","Yes","Not sure","Not sure","No","Not sure","Not sure","Very easy","No","Male"
2014-09-12 19:18:00,40,"United States","No","Yes","Yes","No","Yes","Yes","Yes","No","Yes","Yes","Somewhat easy","No","Female"
2014-09-26 08:45:00,40,"China","Yes","No","No","Yes","Yes","Other","Yes","No","Other","Not sure","Somewhat easy","Maybe","Male"
2014-12-15 00:43:00,40,"United States","No","Yes","Yes","No","Yes","Yes","Yes","No","Other","Yes","Don't know","No","Male"
2014-08-27 11:36:00,41,"United States","No","No","Yes","No","No","Not sure","No","No","Not sure","Not sure","Don't know","No","Male"
2014-08-27 12:58:00,41,"United States","No","No","Yes","Yes","Yes","Other","Not sure","No","Other","Not sure","Very difficult","Maybe","Male"
2014-08-27 13:09:00,41,"United States","No","No","No","No","Yes","Yes","Not sure","No","Other","Not sure","Very easy","No","Other"
2014-08-27 13:23:00,41,"United States","No","No","Yes","Yes","Yes","Yes","Yes","No","Not sure","Not sure","Don't know","Maybe","Male"
2014-08-27 13:54:00,41,"United States","No","No","Yes","Yes","Yes","Yes","Yes","Don't know","Other","Not sure","Very easy","Yes","Male"
2014-08-27 14:28:00,41,"United States","No","Yes","Yes","Yes","Yes","Yes","Yes","Don't know","Yes","Yes","Somewhat easy","Maybe","Male"
2014-08-27 15:20:00,41,"United States","No","Yes","Yes","No","Yes","Yes","No","Yes","Yes","Not sure","Somewhat difficult","No","Male"
2014-08-27 15:23:00,41,"Canada","No","No","Yes","No","Yes","Yes","Not sure","No","Not sure","Not sure","Somewhat easy","No","Male"
2014-08-27 15:44:00,41,"United States","No","No","Yes","No","Yes","Yes","Yes","Yes","Yes","Yes","Don't know","Maybe","Male"
2014-08-27 17:32:00,41,"United States","No","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Very easy","No","Female"
2014-08-27 21:17:00,41,"United States","No","Yes","Yes","No","Yes","Yes","No","No","Other","Not sure","Don't know","No","Male"
2014-08-27 22:11:00,41,"United States","No","Yes","Yes","No","Yes","Yes","Not sure","Yes","Yes","Not sure","Don't know","No","Male"
2014-08-28 14:00:00,41,"United States","No","Yes","No","No","Yes","Yes","Yes","No","Yes","Not sure","Don't know","No","Male"
2014-08-28 17:14:00,41,"United Kingdom","No","No","No","No","No","Yes","Yes","Yes","Yes","Yes","Don't know","No","Male"
2014-08-28 17:27:00,41,"United States","No","Yes","No","Yes","No","Not sure","No","No","Other","Not sure","Don't know","No","Male"
2014-08-29 11:27:00,41,"United States","Yes","No","Yes","Yes","No","Other","Yes","Yes","Yes","Yes","Very difficult","No","Male"
2014-08-29 13:23:00,41,"United States","No","No","No","No","Yes","Yes","Yes","Yes","Yes","Not sure","Don't know","No","Male"
2014-08-29 16:51:00,41,"Germany","No","No","Yes","No","Yes","Not sure","No","No","Other","Not sure","Somewhat difficult","No","Male"
2014-09-01 06:53:00,41,"United Kingdom","No","Yes","No","No","Yes","Other","No","No","Other","Not sure","Somewhat difficult","Maybe","Male"
2014-08-27 11:39:00,42,"United States","No","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Very easy","Maybe","Male"
2014-08-27 12:48:00,42,"United States","No","No","No","No","Yes","Other","Yes","No","Other","Not sure","Very difficult","No","Male"
2014-08-27 13:47:00,42,"United States","No","No","No","Yes","Yes","Other","Yes","No","Yes","Not sure","Somewhat easy","No","Male"
2014-08-27 15:23:00,42,"New Zealand","No","No","No","No","Yes","Not sure","Not sure","No","Other","Not sure","Don't know","Maybe","Male"
2014-08-27 16:11:00,42,"Netherlands","No","No","Yes","Yes","Yes","Yes","Yes","No","Other","Yes","Don't know","No","Female"
2014-08-27 16:39:00,42,"United States","No","No","No","No","No","Yes","No","Yes","Other","Not sure","Very difficult","Maybe","Male"
2014-08-27 20:17:00,42,"United States","No","No","Yes","No","Yes","Yes","Yes","Yes","Yes","Yes","Somewhat easy","Maybe","Male"
2014-08-27 23:56:00,42,"United States","Yes","No","No","Yes","No","Other","Yes","No","Other","Not sure","Very easy","Maybe","Male"
2014-08-28 11:20:00,42,"Germany","No","No","No","Yes","Yes","Not sure","Not sure","Yes","Yes","Yes","Very easy","No","Male"
2014-08-28 16:57:00,42,"United States","No","No","Yes","Yes","Yes","Other","Yes","No","Other","Not sure","Somewhat easy","No","Male"
2014-08-28 17:33:00,42,"United States","Yes","Yes","No","Yes","No","Yes","Not sure","Don't know","Yes","Not sure","Don't know","No","Male"
2014-08-28 20:49:00,42,"New Zealand","No","No","Yes","No","No","Other","Yes","Don't know","Other","Yes","Somewhat difficult","No","Male"
2014-08-28 22:22:00,42,"United States","No","No","Yes","No","Yes","Not sure","No","No","Not sure","Not sure","Don't know","No","Male"
2014-08-29 09:31:00,42,"United States","No","Yes","Yes","Yes","Yes","Not sure","No","No","Not sure","Not sure","Don't know","No","Male"
2014-08-29 10:16:00,42,"United States","No","Yes","Yes","Yes","Yes","Not sure","No","No","Not sure","Not sure","Don't know","No","Male"
2014-08-29 11:39:00,42,"United States","No","No","No","No","No","Not sure","No","No","Not sure","Not sure","Don't know","No","Male"
2014-08-31 15:03:00,42,"United States","No","Yes","Yes","No","No","Yes","Yes","No","Other","Not sure","Don't know","No","Female"
2014-08-27 12:52:00,43,"United States","No","Yes","Yes","Yes","Yes","Yes","Not sure","No","Not sure","Not sure","Very difficult","No","Male"
2014-08-27 13:53:00,43,"Canada","Yes","No","No","Yes","Yes","Other","Not sure","No","Other","Not sure","Somewhat easy","Yes","Male"
2014-08-27 15:53:00,43,"United States","Yes","Yes","Yes","Yes","Yes","Yes","Yes","No","Other","Yes","Very easy","Maybe","Male"
2014-08-27 16:18:00,43,"United States","No","No","Yes","No","Yes","Yes","Yes","Yes","Yes","Yes","Somewhat easy","No","Male"
2014-08-27 16:20:00,43,"Germany","No","No","Yes","No","No","Other","Yes","Don't know","Other","Not sure","Somewhat easy","No","Male"
2014-08-27 17:03:00,43,"United States","No","No","No","Yes","Yes","Not sure","No","No","Not sure","Not sure","Don't know","No","Male"
2014-08-27 22:04:00,43,"United States","No","No","Yes","No","Yes","Other","Yes","No","Other","Not sure","Somewhat easy","No","Male"
2014-08-27 22:21:00,43,"United States","No","No","No","Yes","Yes","Not sure","Not sure","Don't know","Not sure","Not sure","Don't know","No","Male"
2014-08-28 07:01:00,43,"France","No","No","No","No","Yes","Not sure","No","No","Other","Not sure","Don't know","Maybe","Male"
2014-08-28 09:59:00,43,"United States","No","Yes","Yes","No","No","Yes","Not sure","No","Yes","Not sure","Somewhat easy","No","Male"
2014-08-28 10:25:00,43,"Croatia","Yes","No","Yes","Yes","Yes","Other","No","No","Other","Yes","Very difficult","No","Male"
2014-08-28 10:45:00,43,"United States","No","No","No","No","No","Yes","Yes","Don't know","Yes","Yes","Don't know","No","Male"
